RMAT20,16,15,21,512,0.312731
RMAT20,16,15,341,32,0.255074
RMAT20,16,15,42,256,0.261612
RMAT20,16,15,85,128,0.222196
RMAT20,16,16,10,1024,0.404265
RMAT20,16,16,160,64,0.193152
RMAT20,16,16,20,512,0.276011
RMAT20,16,16,320,32,0.228258
RMAT20,16,16,40,256,0.199844
RMAT20,16,16,80,128,0.182226
RMAT20,16,4,1280,32,0.267929
RMAT20,16,4,160,256,0.167408
RMAT20,16,4,320,128,0.161501
RMAT20,16,4,40,1024,0.311674
RMAT20,16,4,640,64,0.195059
RMAT20,16,4,80,512,0.210445
RMAT20,16,5,1024,32,0.241853
RMAT20,16,5,128,256,0.176636
RMAT20,16,5,256,128,0.158329
RMAT20,16,5,32,1024,0.357901
RMAT20,16,5,512,64,0.178838
RMAT20,16,5,64,512,0.223191
RMAT20,16,6,106,256,0.153811
RMAT20,16,6,213,128,0.148618
RMAT20,16,6,26,1024,0.286989
RMAT20,16,6,426,64,0.161812
RMAT20,16,6,53,512,0.200229
RMAT20,16,6,853,32,0.212766
RMAT20,16,7,182,128,0.145351
RMAT20,16,7,22,1024,0.293873
RMAT20,16,7,365,64,0.161801
RMAT20,16,7,45,512,0.200641
RMAT20,16,7,731,32,0.205528
RMAT20,16,7,91,256,0.146983
RMAT20,16,8,160,128,0.158386
RMAT20,16,8,20,1024,0.314724
RMAT20,16,8,320,64,0.168532
RMAT20,16,8,40,512,0.202493
RMAT20,16,8,640,32,0.21373
RMAT20,16,8,80,256,0.172922
RMAT20,16,9,142,128,0.19386
RMAT20,16,9,17,1024,0.355786
RMAT20,16,9,284,64,0.195087
RMAT20,16,9,35,512,0.239451
RMAT20,16,9,568,32,0.234499
RMAT20,16,9,71,256,0.178456
RMAT20,17,2,1280,64,0.179956
RMAT20,17,2,160,512,0.140276
RMAT20,17,2,2560,32,0.26314
RMAT20,17,2,320,256,0.117306
RMAT20,17,2,640,128,0.132552
RMAT20,17,2,80,1024,0.206615
RMAT20,17,3,106,512,0.141079
RMAT20,17,3,1706,32,0.216344
RMAT20,17,3,213,256,0.118538
RMAT20,17,3,426,128,0.12233
RMAT20,17,3,53,1024,0.201974
RMAT20,17,3,853,64,0.158653
RMAT20,17,4,1280,32,0.222244
RMAT20,17,4,160,256,0.138908
RMAT20,17,4,320,128,0.130341
RMAT20,17,4,40,1024,0.239448
RMAT20,17,4,640,64,0.164967
RMAT20,17,4,80,512,0.157186
RMAT20,17,5,1024,32,0.201666
RMAT20,17,5,128,256,0.141426
RMAT20,17,5,256,128,0.14256
RMAT20,17,5,32,1024,0.273318
RMAT20,17,5,512,64,0.16074
RMAT20,17,5,64,512,0.19042
RMAT20,17,6,106,256,0.119036
RMAT20,17,6,213,128,0.124692
RMAT20,17,6,26,1024,0.230407
RMAT20,17,6,426,64,0.136636
RMAT20,17,6,53,512,0.151028
RMAT20,17,6,853,32,0.194481
RMAT20,17,7,182,128,0.147132
RMAT20,17,7,22,1024,0.244125
RMAT20,17,7,365,64,0.151663
RMAT20,17,7,45,512,0.190377
RMAT20,17,7,731,32,0.188811
RMAT20,17,7,91,256,0.133186
RMAT20,17,8,160,128,0.150172
RMAT20,17,8,20,1024,0.281343
RMAT20,17,8,320,64,0.162397
RMAT20,17,8,40,512,0.19386
RMAT20,17,8,640,32,0.2038
RMAT20,17,8,80,256,0.142845
RMAT20,18,1,1280,128,0.146244
RMAT20,18,1,160,1024,0.157669
RMAT20,18,1,2560,64,0.205318
RMAT20,18,1,320,512,0.128416
RMAT20,18,1,5120,32,0.296229
RMAT20,18,1,640,256,0.117981
RMAT20,18,2,1280,64,0.170523
RMAT20,18,2,160,512,0.117079
RMAT20,18,2,2560,32,0.221423
RMAT20,18,2,320,256,0.10502
RMAT20,18,2,640,128,0.117465
RMAT20,18,2,80,1024,0.165554
RMAT20,18,3,106,512,0.144037
RMAT20,18,3,1706,32,0.21511
RMAT20,18,3,213,256,0.119955
RMAT20,18,3,426,128,0.137749
RMAT20,18,3,53,1024,0.206648
RMAT20,18,3,853,64,0.157677
RMAT20,18,4,1280,32,0.211704
RMAT20,18,4,160,256,0.124141
RMAT20,18,4,320,128,0.133878
RMAT20,18,4,40,1024,0.210497
RMAT20,18,4,640,64,0.168508
RMAT20,18,4,80,512,0.146467
RMAT20,19,1,1280,128,0.115644
RMAT20,19,1,160,1024,0.141068
RMAT20,19,1,2560,64,0.166011
RMAT20,19,1,320,512,0.110114
RMAT20,19,1,5120,32,0.240341
RMAT20,19,1,640,256,0.106234
RMAT20,19,2,1280,64,0.132712
RMAT20,19,2,160,512,0.124601
RMAT20,19,2,2560,32,0.172175
RMAT20,19,2,320,256,0.107578
RMAT20,19,2,640,128,0.107651
RMAT20,19,2,80,1024,0.166406
RMAT20,20,1,1280,128,0.106199
RMAT20,20,1,160,1024,0.119625
RMAT20,20,1,2560,64,0.136021
RMAT20,20,1,320,512,0.0989708
RMAT20,20,1,5120,32,0.180997
RMAT20,20,1,640,256,0.0949626
RMAT21,16,10,128,128,0.694853
RMAT21,16,10,16,1024,1.55885
RMAT21,16,10,256,64,0.606523
RMAT21,16,10,32,512,0.983831
RMAT21,16,10,512,32,0.740677
RMAT21,16,10,64,256,0.753746
RMAT21,16,11,116,128,0.650983
RMAT21,16,11,14,1024,1.47291
RMAT21,16,11,232,64,0.626907
RMAT21,16,11,29,512,0.913911
RMAT21,16,11,465,32,0.711598
RMAT21,16,11,58,256,0.714656
RMAT21,16,12,106,128,0.605895
RMAT21,16,12,13,1024,1.45229
RMAT21,16,12,213,64,0.57824
RMAT21,16,12,26,512,0.922932
RMAT21,16,12,426,32,0.676782
RMAT21,16,12,53,256,0.687028
RMAT21,16,13,12,1024,1.53372
RMAT21,16,13,196,64,0.600428
RMAT21,16,13,24,512,0.991298
RMAT21,16,13,393,32,0.71877
RMAT21,16,13,49,256,0.74574
RMAT21,16,13,98,128,0.660668
RMAT21,16,14,11,1024,1.53127
RMAT21,16,14,182,64,0.59569
RMAT21,16,14,22,512,0.977155
RMAT21,16,14,365,32,0.679644
RMAT21,16,14,45,256,0.705074
RMAT21,16,14,91,128,0.636958
RMAT21,16,15,10,1024,1.58643
RMAT21,16,15,170,64,0.625947
RMAT21,16,15,21,512,1.01194
RMAT21,16,15,341,32,0.705857
RMAT21,16,15,42,256,0.737409
RMAT21,16,15,85,128,0.685552
RMAT21,16,16,10,1024,1.36472
RMAT21,16,16,160,64,0.575921
RMAT21,16,16,20,512,0.884764
RMAT21,16,16,320,32,0.642211
RMAT21,16,16,40,256,0.686213
RMAT21,16,16,80,128,0.600279
RMAT21,16,4,1280,32,0.847811
RMAT21,16,4,160,256,0.729164
RMAT21,16,4,320,128,0.636654
RMAT21,16,4,40,1024,1.2601
RMAT21,16,4,640,64,0.651712
RMAT21,16,4,80,512,0.92364
RMAT21,16,5,1024,32,0.75859
RMAT21,16,5,128,256,0.698337
RMAT21,16,5,256,128,0.630354
RMAT21,16,5,32,1024,1.36275
RMAT21,16,5,512,64,0.609655
RMAT21,16,5,64,512,0.936155
RMAT21,16,6,106,256,0.656883
RMAT21,16,6,213,128,0.603854
RMAT21,16,6,26,1024,1.18673
RMAT21,16,6,426,64,0.557021
RMAT21,16,6,53,512,0.853225
RMAT21,16,6,853,32,0.739132
RMAT21,16,7,182,128,0.586865
RMAT21,16,7,22,1024,1.24219
RMAT21,16,7,365,64,0.57145
RMAT21,16,7,45,512,0.824117
RMAT21,16,7,731,32,0.711191
RMAT21,16,7,91,256,0.597445
RMAT21,16,8,160,128,0.595875
RMAT21,16,8,20,1024,1.23557
RMAT21,16,8,320,64,0.549301
RMAT21,16,8,40,512,0.803801
RMAT21,16,8,640,32,0.650673
RMAT21,16,8,80,256,0.645803
RMAT21,16,9,142,128,0.640717
RMAT21,16,9,17,1024,1.49713
RMAT21,16,9,284,64,0.622012
RMAT21,16,9,35,512,0.927337
RMAT21,16,9,568,32,0.749895
RMAT21,16,9,71,256,0.731043
RMAT21,17,10,128,128,0.457643
RMAT21,17,10,16,1024,1.00369
RMAT21,17,10,256,64,0.493209
RMAT21,17,10,32,512,0.633801
RMAT21,17,10,512,32,0.574095
RMAT21,17,10,64,256,0.475301
RMAT21,17,11,116,128,0.44379
RMAT21,17,11,14,1024,0.914013
RMAT21,17,11,232,64,0.465458
RMAT21,17,11,29,512,0.564949
RMAT21,17,11,465,32,0.555298
RMAT21,17,11,58,256,0.469164
RMAT21,17,12,106,128,0.418975
RMAT21,17,12,13,1024,0.959253
RMAT21,17,12,213,64,0.443229
RMAT21,17,12,26,512,0.580046
RMAT21,17,12,426,32,0.54008
RMAT21,17,12,53,256,0.429462
RMAT21,17,13,12,1024,0.948517
RMAT21,17,13,196,64,0.457001
RMAT21,17,13,24,512,0.657988
RMAT21,17,13,393,32,0.530071
RMAT21,17,13,49,256,0.444413
RMAT21,17,13,98,128,0.463483
RMAT21,17,14,11,1024,0.986367
RMAT21,17,14,182,64,0.458271
RMAT21,17,14,22,512,0.646157
RMAT21,17,14,365,32,0.541539
RMAT21,17,14,45,256,0.433994
RMAT21,17,14,91,128,0.444515
RMAT21,17,15,10,1024,1.07757
RMAT21,17,15,170,64,0.492517
RMAT21,17,15,21,512,0.698075
RMAT21,17,15,341,32,0.564847
RMAT21,17,15,42,256,0.543919
RMAT21,17,15,85,128,0.474184
RMAT21,17,16,10,1024,0.903411
RMAT21,17,16,160,64,0.465906
RMAT21,17,16,20,512,0.618063
RMAT21,17,16,320,32,0.540407
RMAT21,17,16,40,256,0.462933
RMAT21,17,16,80,128,0.4458
RMAT21,17,4,1280,32,0.623497
RMAT21,17,4,160,256,0.401482
RMAT21,17,4,320,128,0.386249
RMAT21,17,4,40,1024,0.756049
RMAT21,17,4,640,64,0.478947
RMAT21,17,4,80,512,0.501329
RMAT21,17,5,1024,32,0.575527
RMAT21,17,5,128,256,0.424029
RMAT21,17,5,256,128,0.401787
RMAT21,17,5,32,1024,0.854304
RMAT21,17,5,512,64,0.455622
RMAT21,17,5,64,512,0.556847
RMAT21,17,6,106,256,0.349295
RMAT21,17,6,213,128,0.363793
RMAT21,17,6,26,1024,0.751987
RMAT21,17,6,426,64,0.406802
RMAT21,17,6,53,512,0.50727
RMAT21,17,6,853,32,0.514504
RMAT21,17,7,182,128,0.356021
RMAT21,17,7,22,1024,0.775703
RMAT21,17,7,365,64,0.40575
RMAT21,17,7,45,512,0.55967
RMAT21,17,7,731,32,0.503364
RMAT21,17,7,91,256,0.39162
RMAT21,17,8,160,128,0.380912
RMAT21,17,8,20,1024,0.815453
RMAT21,17,8,320,64,0.417145
RMAT21,17,8,40,512,0.55571
RMAT21,17,8,640,32,0.524313
RMAT21,17,8,80,256,0.389739
RMAT21,17,9,142,128,0.439306
RMAT21,17,9,17,1024,0.883419
RMAT21,17,9,284,64,0.443969
RMAT21,17,9,35,512,0.586509
RMAT21,17,9,568,32,0.53772
RMAT21,17,9,71,256,0.43951
RMAT21,18,2,1280,64,0.481259
RMAT21,18,2,160,512,0.369215
RMAT21,18,2,2560,32,0.662272
RMAT21,18,2,320,256,0.310043
RMAT21,18,2,640,128,0.363219
RMAT21,18,2,80,1024,0.519185
RMAT21,18,3,106,512,0.363081
RMAT21,18,3,1706,32,0.503473
RMAT21,18,3,213,256,0.29995
RMAT21,18,3,426,128,0.337909
RMAT21,18,3,53,1024,0.543189
RMAT21,18,3,853,64,0.38605
RMAT21,18,4,1280,32,0.574159
RMAT21,18,4,160,256,0.328788
RMAT21,18,4,320,128,0.364672
RMAT21,18,4,40,1024,0.607098
RMAT21,18,4,640,64,0.437404
RMAT21,18,4,80,512,0.417307
RMAT21,18,5,1024,32,0.519756
RMAT21,18,5,128,256,0.369383
RMAT21,18,5,256,128,0.39837
RMAT21,18,5,32,1024,0.598099
RMAT21,18,5,512,64,0.429104
RMAT21,18,5,64,512,0.429174
RMAT21,18,6,106,256,0.34749
RMAT21,18,6,213,128,0.354545
RMAT21,18,6,26,1024,0.587921
RMAT21,18,6,426,64,0.386837
RMAT21,18,6,53,512,0.451242
RMAT21,18,6,853,32,0.480028
RMAT21,18,7,182,128,0.340127
RMAT21,18,7,22,1024,0.586058
RMAT21,18,7,365,64,0.383375
RMAT21,18,7,45,512,0.474776
RMAT21,18,7,731,32,0.454244
RMAT21,18,7,91,256,0.37859
RMAT21,18,8,160,128,0.397174
RMAT21,18,8,20,1024,0.68091
RMAT21,18,8,320,64,0.429832
RMAT21,18,8,40,512,0.462136
RMAT21,18,8,640,32,0.516564
RMAT21,18,8,80,256,0.410647
RMAT21,19,1,1280,128,0.364846
RMAT21,19,1,160,1024,0.356134
RMAT21,19,1,2560,64,0.47732
RMAT21,19,1,320,512,0.288396
RMAT21,19,1,5120,32,0.678316
RMAT21,19,1,640,256,0.304176
RMAT21,19,2,1280,64,0.411177
RMAT21,19,2,160,512,0.304276
RMAT21,19,2,2560,32,0.528268
RMAT21,19,2,320,256,0.275841
RMAT21,19,2,640,128,0.325306
RMAT21,19,2,80,1024,0.379255
RMAT21,19,3,106,512,0.346715
RMAT21,19,3,1706,32,0.48441
RMAT21,19,3,213,256,0.292284
RMAT21,19,3,426,128,0.341533
RMAT21,19,3,53,1024,0.484546
RMAT21,19,3,853,64,0.395975
RMAT21,19,4,1280,32,0.499419
RMAT21,19,4,160,256,0.323426
RMAT21,19,4,320,128,0.347236
RMAT21,19,4,40,1024,0.440658
RMAT21,19,4,640,64,0.413101
RMAT21,19,4,80,512,0.338477
RMAT21,20,1,1280,128,0.325533
RMAT21,20,1,160,1024,0.291086
RMAT21,20,1,2560,64,0.394435
RMAT21,20,1,320,512,0.255208
RMAT21,20,1,5120,32,0.565472
RMAT21,20,1,640,256,0.258953
RMAT21,20,2,1280,64,0.347691
RMAT21,20,2,160,512,0.24377
RMAT21,20,2,2560,32,0.454695
RMAT21,20,2,320,256,0.247686
RMAT21,20,2,640,128,0.286111
RMAT21,20,2,80,1024,0.381464
RMAT21,21,1,1280,128,0.30451
RMAT21,21,1,160,1024,0.265195
RMAT21,21,1,2560,64,0.389766
RMAT21,21,1,320,512,0.226964
RMAT21,21,1,5120,32,0.519613
RMAT21,21,1,640,256,0.247243
RMAT22,16,10,128,128,3.07211
RMAT22,16,10,16,1024,5.17445
RMAT22,16,10,256,64,3.11956
RMAT22,16,10,32,512,3.7789
RMAT22,16,10,512,32,3.30564
RMAT22,16,10,64,256,3.25514
RMAT22,16,11,116,128,3.11914
RMAT22,16,11,232,64,3.01898
RMAT22,16,11,29,512,3.67853
RMAT22,16,11,465,32,3.29209
RMAT22,16,11,58,256,3.29066
RMAT22,16,12,13,1024,4.9601
RMAT22,16,4,1280,32,3.79239
RMAT22,16,4,160,256,3.07017
RMAT22,16,4,320,128,2.98206
RMAT22,16,4,40,1024,4.84524
RMAT22,16,4,640,64,3.02895
RMAT22,16,4,80,512,3.69774
RMAT22,16,5,1024,32,3.35675
RMAT22,16,5,128,256,3.03217
RMAT22,16,5,256,128,2.88849
RMAT22,16,5,32,1024,4.90624
RMAT22,16,5,512,64,2.99742
RMAT22,16,5,64,512,3.64946
RMAT22,16,6,106,256,3.08957
RMAT22,16,6,213,128,2.82632
RMAT22,16,6,26,1024,4.50201
RMAT22,16,6,426,64,2.83288
RMAT22,16,6,53,512,3.49636
RMAT22,16,6,853,32,3.18652
RMAT22,16,7,182,128,2.96581
RMAT22,16,7,22,1024,4.73612
RMAT22,16,7,365,64,2.90198
RMAT22,16,7,45,512,3.37182
RMAT22,16,7,731,32,3.27886
RMAT22,16,7,91,256,2.97504
RMAT22,16,8,160,128,2.84388
RMAT22,16,8,20,1024,4.54385
RMAT22,16,8,320,64,2.84001
RMAT22,16,8,40,512,3.5054
RMAT22,16,8,640,32,3.28433
RMAT22,16,8,80,256,2.95673
RMAT22,16,9,142,128,3.042
RMAT22,16,9,17,1024,5.10733
RMAT22,16,9,284,64,3.15298
RMAT22,16,9,35,512,3.78932
RMAT22,16,9,568,32,3.31996
RMAT22,16,9,71,256,3.25397
RMAT22,17,10,128,128,1.37318
RMAT22,17,10,16,1024,2.81955
RMAT22,17,10,256,64,1.4689
RMAT22,17,10,32,512,1.88637
RMAT22,17,10,512,32,1.70726
RMAT22,17,10,64,256,1.41084
RMAT22,17,11,116,128,1.3739
RMAT22,17,11,14,1024,2.68125
RMAT22,17,11,232,64,1.46868
RMAT22,17,11,29,512,1.79962
RMAT22,17,11,465,32,1.75937
RMAT22,17,11,58,256,1.45518
RMAT22,17,12,106,128,1.33793
RMAT22,17,12,13,1024,2.7203
RMAT22,17,12,213,64,1.39497
RMAT22,17,12,26,512,1.7193
RMAT22,17,12,426,32,1.65725
RMAT22,17,12,53,256,1.37588
RMAT22,17,13,12,1024,2.85516
RMAT22,17,13,196,64,1.44432
RMAT22,17,13,24,512,1.90453
RMAT22,17,13,393,32,1.74967
RMAT22,17,13,49,256,1.49469
RMAT22,17,13,98,128,1.43848
RMAT22,17,14,11,1024,2.82877
RMAT22,17,14,182,64,1.43246
RMAT22,17,14,22,512,1.957
RMAT22,17,14,365,32,1.73745
RMAT22,17,14,45,256,1.4958
RMAT22,17,14,91,128,1.49461
RMAT22,17,15,10,1024,3.11304
RMAT22,17,15,170,64,1.52744
RMAT22,17,15,21,512,2.07033
RMAT22,17,15,341,32,1.74135
RMAT22,17,15,42,256,1.60457
RMAT22,17,15,85,128,1.50745
RMAT22,17,16,10,1024,2.68658
RMAT22,17,16,160,64,1.41854
RMAT22,17,16,20,512,1.796
RMAT22,17,16,320,32,1.63444
RMAT22,17,16,40,256,1.47373
RMAT22,17,16,80,128,1.38205
RMAT22,17,4,1280,32,1.96456
RMAT22,17,4,160,256,1.29452
RMAT22,17,4,320,128,1.28119
RMAT22,17,4,40,1024,2.26826
RMAT22,17,4,640,64,1.48793
RMAT22,17,4,80,512,1.62168
RMAT22,17,5,1024,32,1.73026
RMAT22,17,5,128,256,1.28486
RMAT22,17,5,256,128,1.21784
RMAT22,17,5,32,1024,2.3944
RMAT22,17,5,512,64,1.33784
RMAT22,17,5,64,512,1.54756
RMAT22,17,6,106,256,1.17072
RMAT22,17,6,213,128,1.17487
RMAT22,17,6,26,1024,2.17666
RMAT22,17,6,426,64,1.26877
RMAT22,17,6,53,512,1.46925
RMAT22,17,6,853,32,1.55763
RMAT22,17,7,182,128,1.13972
RMAT22,17,7,22,1024,2.16865
RMAT22,17,7,365,64,1.26273
RMAT22,17,7,45,512,1.47687
RMAT22,17,7,731,32,1.52219
RMAT22,17,7,91,256,1.1338
RMAT22,17,8,160,128,1.19913
RMAT22,17,8,20,1024,2.2552
RMAT22,17,8,320,64,1.33138
RMAT22,17,8,40,512,1.5047
RMAT22,17,8,640,32,1.60883
RMAT22,17,8,80,256,1.24245
RMAT22,17,9,142,128,1.39461
RMAT22,17,9,17,1024,2.64846
RMAT22,17,9,284,64,1.46557
RMAT22,17,9,35,512,1.78742
RMAT22,17,9,568,32,1.77565
RMAT22,17,9,71,256,1.47243
RMAT22,18,10,128,128,1.31434
RMAT22,18,10,16,1024,2.0484
RMAT22,18,10,256,64,1.31124
RMAT22,18,10,32,512,1.3715
RMAT22,18,10,512,32,1.57468
RMAT22,18,10,64,256,1.29601
RMAT22,18,11,116,128,1.18537
RMAT22,18,11,14,1024,1.87649
RMAT22,18,11,232,64,1.22991
RMAT22,18,11,29,512,1.32445
RMAT22,18,11,465,32,1.46393
RMAT22,18,11,58,256,1.21414
RMAT22,18,12,106,128,1.14568
RMAT22,18,12,13,1024,1.96893
RMAT22,18,12,213,64,1.26882
RMAT22,18,12,26,512,1.37366
RMAT22,18,12,426,32,1.47505
RMAT22,18,12,53,256,1.17364
RMAT22,18,13,12,1024,1.93088
RMAT22,18,13,196,64,1.27904
RMAT22,18,13,24,512,1.34894
RMAT22,18,13,393,32,1.52693
RMAT22,18,13,49,256,1.27518
RMAT22,18,13,98,128,1.23015
RMAT22,18,14,11,1024,1.97687
RMAT22,18,14,182,64,1.29552
RMAT22,18,14,22,512,1.40386
RMAT22,18,14,365,32,1.52913
RMAT22,18,14,45,256,1.16114
RMAT22,18,14,91,128,1.16355
RMAT22,18,15,10,1024,2.22766
RMAT22,18,15,170,64,1.32384
RMAT22,18,15,21,512,1.45013
RMAT22,18,15,341,32,1.54271
RMAT22,18,15,42,256,1.20152
RMAT22,18,15,85,128,1.24891
RMAT22,18,16,10,1024,1.89614
RMAT22,18,16,160,64,1.28446
RMAT22,18,16,20,512,1.37574
RMAT22,18,16,320,32,1.46024
